"","state","poll_id","BidenPoll","TrumpPoll","days_to_election","fte_grade","sample_size","BidenResult","TrumpResult","EV","stateid"
"1766","Ohio",67915,43,41,105,"B-",805,45.2,53.3,18,"OH"
"1767","Ohio",69961,49,44,44,"A",830,45.2,53.3,18,"OH"
"1768","Ohio",67668,45,46,105,"B+",1211,45.2,53.3,18,"OH"
"1769","Ohio",70566,43.9,47.6,33,"A-",1035,45.2,53.3,18,"OH"
"1770","Ohio",71122,47,51,47,"C",5382,45.2,53.3,18,"OH"
"1771","Ohio",72257,47,51,33,"C",8089,45.2,53.3,18,"OH"
"1772","Ohio",72611,46.6,49.2,12,"B",2179,45.2,53.3,18,"OH"
"1773","Ohio",70018,48,50,63,"C",3092,45.2,53.3,18,"OH"
"1774","Ohio",70960,47,51,50,"C",5056,45.2,53.3,18,"OH"
"1775","Ohio",70720,45.4,47,34,"B/C",1009,45.2,53.3,18,"OH"
"1776","Ohio",70759,46,49,32,"B",2283,45.2,53.3,18,"OH"
"1777","Ohio",71841,48,51,38,"C",7411,45.2,53.3,18,"OH"
"1778","Ohio",72439,48,50,17,"C",5321,45.2,53.3,18,"OH"
"1779","Ohio",70999,48,47,26,"A-",1160,45.2,53.3,18,"OH"
"1780","Ohio",72797,46.5,49.4,7,"A/B",1000,45.2,53.3,18,"OH"
"1781","Ohio",71257,47,51,45,"C",6003,45.2,53.3,18,"OH"
"1782","Ohio",72540,48,50,16,"C",5468,45.2,53.3,18,"OH"
"1783","Ohio",71450,48,47,16,"B",800,45.2,53.3,18,"OH"
"1784","Ohio",72306,43.6,55.3,11,"C",440,45.2,53.3,18,"OH"
"1785","Ohio",71908,48,51,37,"C",7509,45.2,53.3,18,"OH"
"1786","Ohio",71028,47,51,49,"C",5190,45.2,53.3,18,"OH"
"1787","Ohio",71697,48,51,40,"C",7033,45.2,53.3,18,"OH"
"1788","Ohio",72488,49.6,48.7,5,"A-",656,45.2,53.3,18,"OH"
"1789","Ohio",72655,47,43,6,"A-",1440,45.2,53.3,18,"OH"
"1790","Ohio",71780,48,50,40,"C",7290,45.2,53.3,18,"OH"
"1791","Ohio",70549,47,47,34,"B+",1114,45.2,53.3,18,"OH"
"1792","Ohio",70644,45,44,32,"A+",661,45.2,53.3,18,"OH"
"1793","Ohio",71626,44,46,17,"A",1018,45.2,53.3,18,"OH"
"1794","Ohio",69700,44.9,44.3,56,"B/C",1011,45.2,53.3,18,"OH"
"1795","Ohio",72678,47,50,14,"C",5305,45.2,53.3,18,"OH"
"1796","Ohio",68283,45,49,88,"B",1744,45.2,53.3,18,"OH"
"1797","Ohio",71196,47,51,46,"C",5659,45.2,53.3,18,"OH"
"1798","Ohio",70462,49.99,47.8,148,"C",1610,45.2,53.3,18,"OH"
"1799","Ohio",72643,45,49,3,"B",800,45.2,53.3,18,"OH"
"1800","Ohio",72657,46.5,50.4,5,"A",660,45.2,53.3,18,"OH"
"1801","Ohio",71762,47,47.5,36,"B/C",800,45.2,53.3,18,"OH"
"1802","Ohio",72360,47,51,18,"C",5092,45.2,53.3,18,"OH"
"1803","Ohio",71584,47,51,42,"C",6702,45.2,53.3,18,"OH"
"1804","Ohio",68510,50.87,47.04,63,"B",1000,45.2,53.3,18,"OH"
"1805","Ohio",72825,47,51,14,"C",6025,45.2,53.3,18,"OH"
"1806","Ohio",67599,50,46,111,"B",750,45.2,53.3,18,"OH"
"1807","Ohio",72628,47,47,3,"B-",450,45.2,53.3,18,"OH"
"1808","Ohio",71757,44.8,50.5,64,"B/C",800,45.2,53.3,18,"OH"
"1809","Ohio",72192,47,49,7,"B",613,45.2,53.3,18,"OH"
"1810","Ohio",67692,45,48,109,"B",1741,45.2,53.3,18,"OH"
"1811","Ohio",66242,48.63,51.37,179,"A-",725,45.2,53.3,18,"OH"
"1812","Ohio",72103,47,51,34,"C",7825,45.2,53.3,18,"OH"
"1813","Ohio",70019,47.53,50.76,94,"C",3220,45.2,53.3,18,"OH"
"1814","Ohio",69536,45,48,53,"B-",556,45.2,53.3,18,"OH"
"1815","Ohio",71315,47,51,44,"C",6090,45.2,53.3,18,"OH"
"1816","Ohio",69954,48,47,47,"A-",1085,45.2,53.3,18,"OH"
"1817","Ohio",70020,46.57,51.12,125,"C",3694,45.2,53.3,18,"OH"
"1818","Ohio",72772,47.1,52.3,7,"C",516,45.2,53.3,18,"OH"
"1819","Ohio",72184,43.2,44.41,17,"B/C",1000,45.2,53.3,18,"OH"
"1820","Ohio",70134,47,49,40,"B-",400,45.2,53.3,18,"OH"
"1821","Oklahoma",71696,41,58,40,"C",2471,32.3,65.4,7,"OK"
"1822","Oklahoma",70361,35.82,61.92,94,"C",1009,32.3,65.4,7,"OK"
"1823","Oklahoma",71195,40,58,46,"C",2015,32.3,65.4,7,"OK"
"1824","Oklahoma",69956,33,55,47,"B/C",500,32.3,65.4,7,"OK"
"1825","Oklahoma",71629,36.5,58.5,19,"C+",5466,32.3,65.4,7,"OK"
"1826","Oklahoma",71121,40,58,48,"C",1882,32.3,65.4,7,"OK"
"1827","Oklahoma",72438,36,63,17,"C",1865,32.3,65.4,7,"OK"
"1828","Oklahoma",71992,40,59,36,"C",2790,32.3,65.4,7,"OK"
"1829","Oklahoma",70461,39.86,58.28,148,"C",591,32.3,65.4,7,"OK"
"1830","Oklahoma",72677,35,64,14,"C",1745,32.3,65.4,7,"OK"
"1831","Oklahoma",72256,40,59,33,"C",3191,32.3,65.4,7,"OK"
"1832","Oklahoma",71314,41,57,44,"C",2144,32.3,65.4,7,"OK"
"1833","Oklahoma",70309,35.88,61.8,63,"C",1174,32.3,65.4,7,"OK"
"1834","Oklahoma",72102,40,59,34,"C",3082,32.3,65.4,7,"OK"
"1835","Oklahoma",72539,35,64,17,"C",1880,32.3,65.4,7,"OK"
"1836","Oklahoma",67940,36,56,97,"B/C",572,32.3,65.4,7,"OK"
"1837","Oklahoma",71907,40,59,37,"C",2762,32.3,65.4,7,"OK"
"1838","Oklahoma",71396,40,58,43,"C",2196,32.3,65.4,7,"OK"
"1839","Oklahoma",71256,41,58,45,"C",2102,32.3,65.4,7,"OK"
"1840","Oklahoma",66764,36,55,153,"B/C",500,32.3,65.4,7,"OK"
"1841","Oklahoma",70411,35.43,62.33,125,"C",1410,32.3,65.4,7,"OK"
"1842","Oklahoma",72824,35,65,14,"C",1902,32.3,65.4,7,"OK"
"1843","Oklahoma",71840,40,59,39,"C",2746,32.3,65.4,7,"OK"
"1844","Oklahoma",71027,40,59,48,"C",1804,32.3,65.4,7,"OK"
"1845","Oklahoma",72359,35,64,18,"C",1866,32.3,65.4,7,"OK"
"1846","Oklahoma",71779,40,58,39,"C",2670,32.3,65.4,7,"OK"
"1847","Oklahoma",71481,41,58,42,"C",2289,32.3,65.4,7,"OK"
"1848","Oklahoma",68569,35.2,59.6,62,"C+",486,32.3,65.4,7,"OK"
"1849","Oklahoma",70961,39,60,49,"C",1683,32.3,65.4,7,"OK"
"1850","Oklahoma",69539,34.7,59.6,82,"C+",379,32.3,65.4,7,"OK"
"1851","Oklahoma",71583,40,58,41,"C",2380,32.3,65.4,7,"OK"
"1852","Oregon",72358,59,39,18,"C",3425,56.5,40.4,7,"OR"
"1853","Oregon",71480,61,38,42,"C",3909,56.5,40.4,7,"OR"
"1854","Oregon",72255,61,38,33,"C",5422,56.5,40.4,7,"OR"
"1855","Oregon",71255,61,38,46,"C",3607,56.5,40.4,7,"OR"
"1856","Oregon",72437,60,39,17,"C",3468,56.5,40.4,7,"OR"
"1857","Oregon",70360,59.83,37.03,94,"C",1648,56.5,40.4,7,"OR"
"1858","Oregon",72784,60.4,37.2,11,"C",324,56.5,40.4,7,"OR"
"1859","Oregon",71313,61,38,45,"C",3689,56.5,40.4,7,"OR"
"1860","Oregon",71695,61,38,40,"C",4512,56.5,40.4,7,"OR"
"1861","Oregon",72538,59,39,16,"C",3451,56.5,40.4,7,"OR"
"1862","Oregon",71120,60,39,47,"C",3273,56.5,40.4,7,"OR"
"1863","Oregon",71778,61,38,40,"C",4716,56.5,40.4,7,"OR"
"1864","Oregon",72676,59,39,14,"C",3252,56.5,40.4,7,"OR"
"1865","Oregon",71906,61,37,38,"C",4862,56.5,40.4,7,"OR"
"1866","Oregon",70460,59.03,38.21,148,"C",872,56.5,40.4,7,"OR"
"1867","Oregon",71395,61,38,43,"C",3754,56.5,40.4,7,"OR"
"1868","Oregon",70962,60,38,49,"C",2902,56.5,40.4,7,"OR"
"1869","Oregon",70410,59.7,38.92,125,"C",1890,56.5,40.4,7,"OR"
"1870","Oregon",71194,60,38,47,"C",3444,56.5,40.4,7,"OR"
"1871","Oregon",71582,61,38,41,"C",4175,56.5,40.4,7,"OR"
"1872","Oregon",70076,56,39,38,"B-",944,56.5,40.4,7,"OR"
"1873","Oregon",72823,59,39,14,"C",3543,56.5,40.4,7,"OR"
"1874","Oregon",69411,51,39,61,"B/C",502,56.5,40.4,7,"OR"
"1875","Oregon",71991,61,37,36,"C",4932,56.5,40.4,7,"OR"
"1876","Oregon",71026,60,38,48,"C",3041,56.5,40.4,7,"OR"
"1877","Oregon",71839,61,38,39,"C",4803,56.5,40.4,7,"OR"
"1878","Oregon",72101,61,38,35,"C",5193,56.5,40.4,7,"OR"
"1879","Oregon",70308,59.54,37.94,63,"C",2109,56.5,40.4,7,"OR"
"1880","Pennsylvania",69715,49,45,54,"B+",723,50,48.8,20,"PA"
"1881","Pennsylvania",72222,51,44,11,"A-",1324,50,48.8,20,"PA"
"1882","Pennsylvania",67659,48,45,104,"B",1006,50,48.8,20,"PA"
"1883","Pennsylvania",70773,47.4,45.1,24,"A-",1034,50,48.8,20,"PA"
"1884","Pennsylvania",69392,51,44,61,"B/C",835,50,48.8,20,"PA"
"1885","Pennsylvania",71824,51,44,11,"B",602,50,48.8,20,"PA"
"1886","Pennsylvania",72357,52,46,18,"C",5786,50,48.8,20,"PA"
"1887","Pennsylvania",69966,48.1,45.9,46,"A-",1006,50,48.8,20,"PA"
"1888","Pennsylvania",69708,48,42,50,"B/C",625,50,48.8,20,"PA"
"1889","Pennsylvania",68508,44,42,69,"B+",498,50,48.8,20,"PA"
"1890","Pennsylvania",71104,52,45,26,"B-",600,50,48.8,20,"PA"
"1891","Pennsylvania",67647,50,39,108,"A",793,50,48.8,20,"PA"
"1892","Pennsylvania",68138,49,45,84,"B+",416,50,48.8,20,"PA"
"1893","Pennsylvania",71653,49,46,157,"B-",2045,50,48.8,20,"PA"
"1894","Pennsylvania",72537,51,47,16,"C",5750,50,48.8,20,"PA"
"1895","Pennsylvania",71394,53,46,43,"C",8532,50,48.8,20,"PA"
"1896","Pennsylvania",70307,52.15,45.04,63,"C",4613,50,48.8,20,"PA"
"1897","Pennsylvania",70017,49,40,39,"A+",711,50,48.8,20,"PA"
"1898","Pennsylvania",68148,51,44,82,"B-",617,50,48.8,20,"PA"
"1899","Pennsylvania",71457,50,47,16,"B",800,50,48.8,20,"PA"
"1900","Pennsylvania",71645,52,43,23,"B",2563,50,48.8,20,"PA"
"1901","Pennsylvania",68532,53,44,64,"A",1039,50,48.8,20,"PA"
"1902","Pennsylvania",72822,52,47,14,"C",6045,50,48.8,20,"PA"
"1903","Pennsylvania",71990,52,46,36,"C",9986,50,48.8,20,"PA"
"1904","Pennsylvania",71969,45.5,48.4,9,"B",400,50,48.8,20,"PA"
"1905","Pennsylvania",70988,49,43,27,"B-",800,50,48.8,20,"PA"
"1906","Pennsylvania",71179,51,46,22,"B+",992,50,48.8,20,"PA"
"1907","Pennsylvania",67841,48,41,107,"B/C",1016,50,48.8,20,"PA"
"1908","Pennsylvania",70608,50,46,32,"B-",468,50,48.8,20,"PA"
"1909","Pennsylvania",72629,50,44,3,"B-",450,50,48.8,20,"PA"
"1910","Pennsylvania",68208,49,46,74,"B-",984,50,48.8,20,"PA"
"1911","Pennsylvania",68115,50,46,93,"B/C",400,50,48.8,20,"PA"
"1912","Pennsylvania",72475,48.5,49.6,5,"A",672,50,48.8,20,"PA"
"1913","Pennsylvania",71533,48.6,42.4,19,"B+",500,50,48.8,20,"PA"
"1914","Pennsylvania",72510,51.5,46.6,5,"A-",823,50,48.8,20,"PA"
"1915","Pennsylvania",70599,54,43,34,"A",500,50,48.8,20,"PA"
"1916","Pennsylvania",72100,52,46,34,"C",10250,50,48.8,20,"PA"
"1917","Pennsylvania",72736,50,45,8,"B/C",2125,50,48.8,20,"PA"
"1918","Pennsylvania",69626,49,46,53,"B-",611,50,48.8,20,"PA"
"1919","Pennsylvania",71678,51,46,13,"A-",890,50,48.8,20,"PA"
"1920","Pennsylvania",71479,52,46,43,"C",8803,50,48.8,20,"PA"
"1921","Pennsylvania",71947,51,44,21,"B+",669,50,48.8,20,"PA"
"1922","Pennsylvania",72650,50,46,5,"A",772,50,48.8,20,"PA"
"1923","Pennsylvania",72799,46.9,49,7,"A/B",1000,50,48.8,20,"PA"
"1924","Pennsylvania",68015,48,44,88,"B-",456,50,48.8,20,"PA"
"1925","Pennsylvania",66907,49,39,142,"B/C",1125,50,48.8,20,"PA"
"1926","Pennsylvania",70721,49.6,44.5,34,"B/C",1140,50,48.8,20,"PA"
"1927","Pennsylvania",68319,49,46,67,"A",400,50,48.8,20,"PA"
"1928","Pennsylvania",66505,48,39,177,"B/C",963,50,48.8,20,"PA"
"1929","Pennsylvania",69537,52,45,53,"B-",549,50,48.8,20,"PA"
"1930","Pennsylvania",72599,51,44,6,"A",502,50,48.8,20,"PA"
"1931","Pennsylvania",72337,47.6,48.4,10,"A-",1076,50,48.8,20,"PA"
"1932","Pennsylvania",69984,53,42,47,"B-",400,50,48.8,20,"PA"
"1933","Pennsylvania",72522,52,44,35,"B+",2703,50,48.8,20,"PA"
"1934","Pennsylvania",72477,51,44,10,"A+",908,50,48.8,20,"PA"
"1935","Pennsylvania",71627,50,45,17,"A",1045,50,48.8,20,"PA"
"1936","Pennsylvania",70649,54,41,33,"A-",1211,50,48.8,20,"PA"
"1937","Pennsylvania",71905,52,46,37,"C",9903,50,48.8,20,"PA"
"1938","Pennsylvania",72039,52,45,11,"B-",1145,50,48.8,20,"PA"
"1939","Pennsylvania",72254,52,46,33,"C",10599,50,48.8,20,"PA"
"1940","Pennsylvania",72169,51,45,9,"B-",800,50,48.8,20,"PA"
"1941","Pennsylvania",71651,52,46,17,"B-",1577,50,48.8,20,"PA"
"1942","Pennsylvania",72185,43.99,38.67,17,"B/C",1000,50,48.8,20,"PA"
"1943","Pennsylvania",71777,52,46,39,"C",9615,50,48.8,20,"PA"
"1944","Pennsylvania",67969,50,41,99,"B+",742,50,48.8,20,"PA"
"1945","Pennsylvania",67693,50,42,109,"B",2092,50,48.8,20,"PA"
"1946","Pennsylvania",71564,50,45,19,"C",843,50,48.8,20,"PA"
"1947","Pennsylvania",66937,46,41,141,"B+",715,50,48.8,20,"PA"
"1948","Pennsylvania",71523,49,47,18,"B-",574,50,48.8,20,"PA"
"1949","Pennsylvania",67836,50,41,106,"B/C",667,50,48.8,20,"PA"
"1950","Pennsylvania",72749,49,44,25,"B/C",1145,50,48.8,20,"PA"
"1951","Pennsylvania",71652,49,46,150,"B-",1221,50,48.8,20,"PA"
"1952","Pennsylvania",68550,50,45,66,"B",2227,50,48.8,20,"PA"
"1953","Pennsylvania",71736,51,44,21,"B+",416,50,48.8,20,"PA"
"1954","Pennsylvania",72237,51,46,8,"B+",901,50,48.8,20,"PA"
"1955","Pennsylvania",71312,53,46,45,"C",8360,50,48.8,20,"PA"
"1956","Pennsylvania",69568,47.3,44.9,49,"A-",1006,50,48.8,20,"PA"
"1957","Pennsylvania",69685,49,45,46,"B-",579,50,48.8,20,"PA"
"1958","Pennsylvania",70459,51.31,46.03,148,"C",2184,50,48.8,20,"PA"
"1959","Pennsylvania",68537,50,46,60,"B-",829,50,48.8,20,"PA"
"1960","Pennsylvania",70409,50.53,47.01,125,"C",4208,50,48.8,20,"PA"
"1961","Pennsylvania",71193,53,46,46,"C",7804,50,48.8,20,"PA"
"1962","Pennsylvania",72172,50,44,15,"B/C",558,50,48.8,20,"PA"
"1963","Pennsylvania",68461,47.82,48.15,70,"B",1000,50,48.8,20,"PA"
"1964","Pennsylvania",72588,56,42,9,"B/C",998,50,48.8,20,"PA"
"1965","Pennsylvania",70092,50,44,69,"B/C",500,50,48.8,20,"PA"
"1966","Pennsylvania",66960,50,44,130,"B-",760,50,48.8,20,"PA"
"1967","Pennsylvania",67801,48,44,170,"B",2120,50,48.8,20,"PA"
"1968","Pennsylvania",72647,48.4,49.2,2,"B+",499,50,48.8,20,"PA"
"1969","Pennsylvania",72638,51,49,4,"B/C",340,50,48.8,20,"PA"
"1970","Pennsylvania",70585,50,45,35,"B-",605,50,48.8,20,"PA"
"1971","Pennsylvania",71581,52,46,42,"C",9131,50,48.8,20,"PA"
"1972","Pennsylvania",70963,52,47,49,"C",6613,50,48.8,20,"PA"
"1973","Pennsylvania",72719,52,45,7,"B",1417,50,48.8,20,"PA"
"1974","Pennsylvania",67916,44,43,105,"B-",809,50,48.8,20,"PA"
"1975","Pennsylvania",72675,51,47,14,"C",5358,50,48.8,20,"PA"
"1976","Pennsylvania",70001,49.7,44.7,40,"A+",909,50,48.8,20,"PA"
"1977","Pennsylvania",71555,51,43,18,"A-",1241,50,48.8,20,"PA"
"1978","Pennsylvania",72150,50,45,17,"B/C",723,50,48.8,20,"PA"
"1979","Pennsylvania",68221,49,42,78,"B/C",681,50,48.8,20,"PA"
"1980","Pennsylvania",70709,49,42,30,"B/C",927,50,48.8,20,"PA"
"1981","Pennsylvania",68264,53,43,82,"B/C",801,50,48.8,20,"PA"
"1982","Pennsylvania",72730,50,46,5,"B-",699,50,48.8,20,"PA"
"1983","Pennsylvania",72436,52,46,17,"C",5663,50,48.8,20,"PA"
"1984","Pennsylvania",71366,47.5,46.4,21,"A-",1041,50,48.8,20,"PA"
"1985","Pennsylvania",72633,52,48,4,"B/C",879,50,48.8,20,"PA"
"1986","Pennsylvania",67101,52,42,117,"A",401,50,48.8,20,"PA"
"1987","Pennsylvania",70024,54,44,43,"A+",568,50,48.8,20,"PA"
"1988","Pennsylvania",72641,45.9,47.8,4,"A-",1062,50,48.8,20,"PA"
"1989","Pennsylvania",71976,51,44,14,"B-",655,50,48.8,20,"PA"
"1990","Pennsylvania",68466,52,44,67,"A-",1107,50,48.8,20,"PA"
"1991","Pennsylvania",72401,49,44,11,"B+",419,50,48.8,20,"PA"
"1992","Pennsylvania",69962,51,43,44,"A",856,50,48.8,20,"PA"
"1993","Pennsylvania",67091,50,42,116,"B-",743,50,48.8,20,"PA"
"1994","Pennsylvania",69546,49,44,52,"B/C",1036,50,48.8,20,"PA"
"1995","Pennsylvania",71119,52,46,47,"C",7258,50,48.8,20,"PA"
"1996","Pennsylvania",67628,47.02,47.76,111,"B/C",700,50,48.8,20,"PA"
"1997","Pennsylvania",71838,52,46,38,"C",9777,50,48.8,20,"PA"
"1998","Pennsylvania",70548,51,44,34,"B+",1187,50,48.8,20,"PA"
"1999","Pennsylvania",70620,50.8,47.4,30,"A-",688,50,48.8,20,"PA"
"2000","Pennsylvania",68259,52,43,75,"B",500,50,48.8,20,"PA"
"2001","Pennsylvania",70741,51,45,28,"B-",622,50,48.8,20,"PA"
"2002","Pennsylvania",67812,48,46,102,"B-",382,50,48.8,20,"PA"
"2003","Pennsylvania",72612,51.9,43.2,12,"B",2686,50,48.8,20,"PA"
"2004","Pennsylvania",71694,52,46,40,"C",9301,50,48.8,20,"PA"
"2005","Pennsylvania",70126,50,44,41,"B/C",1015,50,48.8,20,"PA"
"2006","Pennsylvania",72507,51,45,7,"B-",673,50,48.8,20,"PA"
"2007","Pennsylvania",68296,49,45,74,"B",2158,50,48.8,20,"PA"
"2008","Pennsylvania",66830,49,46,144,"B-",491,50,48.8,20,"PA"
"2009","Pennsylvania",69702,47.3,44.6,56,"B/C",1012,50,48.8,20,"PA"
"2010","Pennsylvania",70760,52,44,32,"B",2610,50,48.8,20,"PA"
"2011","Pennsylvania",66896,50,40,148,"A+",651,50,48.8,20,"PA"
"2012","Pennsylvania",67600,51,46,111,"B",750,50,48.8,20,"PA"
"2013","Pennsylvania",72328,52,45,6,"A-",1012,50,48.8,20,"PA"
"2014","Pennsylvania",70359,52.28,44.87,94,"C",3531,50,48.8,20,"PA"
"2015","Pennsylvania",66714,46,50,158,"B-",579,50,48.8,20,"PA"
"2016","Pennsylvania",71025,52,46,48,"C",6946,50,48.8,20,"PA"
"2017","Pennsylvania",69704,50.3,45.4,49,"C/D",820,50,48.8,20,"PA"
"2018","Pennsylvania",68157,48,41,79,"B/C",1006,50,48.8,20,"PA"
"2019","Pennsylvania",72640,50,47,3,"B",800,50,48.8,20,"PA"
"2020","Pennsylvania",67962,49,43,91,"B+",1211,50,48.8,20,"PA"
"2021","Pennsylvania",70501,49,42,34,"A+",706,50,48.8,20,"PA"
"2022","Pennsylvania",68285,50,44,88,"B",1777,50,48.8,20,"PA"
"2023","Pennsylvania",72748,51,43,24,"B/C",1289,50,48.8,20,"PA"
"2024","Pennsylvania",71254,53,46,45,"C",8250,50,48.8,20,"PA"
"2025","Pennsylvania",71379,49,45,21,"B-",653,50,48.8,20,"PA"
"2026","Pennsylvania",72773,49.9,48.4,7,"C",1107,50,48.8,20,"PA"
"2027","Pennsylvania",72480,49,43,8,"A+",1862,50,48.8,20,"PA"
"2028","Pennsylvania",72307,51.9,46.1,11,"C",491,50,48.8,20,"PA"
"2029","Pennsylvania",72514,47.4,48.7,4,"B",500,50,48.8,20,"PA"
"2030","Pennsylvania",68524,48,43,65,"B/C",1053,50,48.8,20,"PA"
"2031","Pennsylvania",66997,48,42.7,127,"A-",1062,50,48.8,20,"PA"
"2032","Pennsylvania",71099,45.8,42.6,22,"B",400,50,48.8,20,"PA"
"2033","Pennsylvania",68007,53.31,46.69,87,"A-",843,50,48.8,20,"PA"
"2034","Rhode Island",71393,68,32,44,"C",654,59.4,38.6,4,"RI"
"2035","Rhode Island",72356,63,35,18,"C",569,59.4,38.6,4,"RI"
"2036","Rhode Island",70358,56.49,40.62,94,"C",208,59.4,38.6,4,"RI"
"2037","Rhode Island",71311,68,31,44,"C",645,59.4,38.6,4,"RI"
"2038","Rhode Island",72253,67,32,33,"C",910,59.4,38.6,4,"RI"
"2039","Rhode Island",70408,58.68,40.14,125,"C",253,59.4,38.6,4,"RI"
"2040","Rhode Island",71192,68,31,46,"C",580,59.4,38.6,4,"RI"
"2041","Rhode Island",72674,62,36,14,"C",517,59.4,38.6,4,"RI"
"2042","Rhode Island",72821,62,36,14,"C",566,59.4,38.6,4,"RI"
"2043","Rhode Island",71693,68,31,41,"C",760,59.4,38.6,4,"RI"
"2044","Rhode Island",71024,67,32,48,"C",514,59.4,38.6,4,"RI"
"2045","Rhode Island",70306,58.84,40.58,63,"C",351,59.4,38.6,4,"RI"
"2046","Rhode Island",72536,62,36,16,"C",551,59.4,38.6,4,"RI"
"2047","Rhode Island",71904,68,31,37,"C",835,59.4,38.6,4,"RI"
"2048","Rhode Island",71253,68,31,45,"C",631,59.4,38.6,4,"RI"
"2049","Rhode Island",70458,59.95,39.17,148,"C",176,59.4,38.6,4,"RI"
"2050","Rhode Island",72435,63,35,17,"C",547,59.4,38.6,4,"RI"
"2051","Rhode Island",71989,68,31,37,"C",842,59.4,38.6,4,"RI"
"2052","Rhode Island",72099,67,31,34,"C",863,59.4,38.6,4,"RI"
"2053","Rhode Island",71580,68,31,41,"C",716,59.4,38.6,4,"RI"
"2054","Rhode Island",71837,69,30,38,"C",820,59.4,38.6,4,"RI"
"2055","Rhode Island",70964,67,32,49,"C",488,59.4,38.6,4,"RI"
"2056","Rhode Island",71118,67,32,48,"C",537,59.4,38.6,4,"RI"
"2057","Rhode Island",71776,68,31,40,"C",786,59.4,38.6,4,"RI"
"2058","Rhode Island",71478,67,32,42,"C",678,59.4,38.6,4,"RI"
"2059","South Carolina",72724,44,53,7,"B",880,43.4,55.1,9,"SC"
"2060","South Carolina",71096,41,49,25,"A+",605,43.4,55.1,9,"SC"
"2061","South Carolina",72820,42,56,14,"C",2485,43.4,55.1,9,"SC"
"2062","South Carolina",71117,45,53,47,"C",3131,43.4,55.1,9,"SC"
"2063","South Carolina",72355,44,54,18,"C",2501,43.4,55.1,9,"SC"
"2064","South Carolina",71392,45,53,43,"C",3666,43.4,55.1,9,"SC"
"2065","South Carolina",72071,44,50,12,"B",1196,43.4,55.1,9,"SC"
"2066","South Carolina",72157,44.3,52.03,10,"B/C",763,43.4,55.1,9,"SC"
"2067","South Carolina",72252,44,54,33,"C",4725,43.4,55.1,9,"SC"
"2068","South Carolina",72785,48.9,49.8,11,"C",426,43.4,55.1,9,"SC"
"2069","South Carolina",72032,43.9,51.2,8,"B/C",800,43.4,55.1,9,"SC"
"2070","South Carolina",70457,48.84,48.46,148,"C",863,43.4,55.1,9,"SC"
"2071","South Carolina",69637,44,50,53,"B",764,43.4,55.1,9,"SC"
"2072","South Carolina",72535,43,54,16,"C",2444,43.4,55.1,9,"SC"
"2073","South Carolina",66546,42,52,164,"B-",591,43.4,55.1,9,"SC"
"2074","South Carolina",67578,46,50,109,"B",604,43.4,55.1,9,"SC"
"2075","South Carolina",70670,44,49,40,"B/C",800,43.4,55.1,9,"SC"
"2076","South Carolina",70070,47,48,41,"A-",1123,43.4,55.1,9,"SC"
"2077","South Carolina",67684,45,50,111,"B/C",591,43.4,55.1,9,"SC"
"2078","South Carolina",71775,45,53,40,"C",4255,43.4,55.1,9,"SC"
"2079","South Carolina",70965,44,53,50,"C",2816,43.4,55.1,9,"SC"
"2080","South Carolina",67951,42,47,96,"A-",914,43.4,55.1,9,"SC"
"2081","South Carolina",71903,45,53,37,"C",4356,43.4,55.1,9,"SC"
"2082","South Carolina",72098,44,54,34,"C",4582,43.4,55.1,9,"SC"
"2083","South Carolina",70407,47.52,49.68,125,"C",1700,43.4,55.1,9,"SC"
"2084","South Carolina",71646,45,51,23,"B",926,43.4,55.1,9,"SC"
"2085","South Carolina",71836,45,53,38,"C",4313,43.4,55.1,9,"SC"
"2086","South Carolina",71477,45,53,43,"C",3810,43.4,55.1,9,"SC"
"2087","South Carolina",69993,42,52,42,"B+",1080,43.4,55.1,9,"SC"
"2088","South Carolina",70357,47.16,50.27,94,"C",1326,43.4,55.1,9,"SC"
"2089","South Carolina",71011,43,52,26,"B",801,43.4,55.1,9,"SC"
"2090","South Carolina",71579,45,53,41,"C",3943,43.4,55.1,9,"SC"
"2091","South Carolina",67881,44,49,102,"B",741,43.4,55.1,9,"SC"
"2092","South Carolina",71310,46,52,44,"C",3596,43.4,55.1,9,"SC"
"2093","South Carolina",72864,39,51.4,3,"B/C",817,43.4,55.1,9,"SC"
"2094","South Carolina",70305,47.67,49.53,63,"C",1833,43.4,55.1,9,"SC"
"2095","South Carolina",70082,45,50,41,"B",824,43.4,55.1,9,"SC"
"2096","South Carolina",71252,46,52,46,"C",3527,43.4,55.1,9,"SC"
"2097","South Carolina",69491,45,51,54,"A-",969,43.4,55.1,9,"SC"
"2098","South Carolina",71988,44,54,37,"C",4403,43.4,55.1,9,"SC"
"2099","South Carolina",67677,43,50,113,"B/C",800,43.4,55.1,9,"SC"
"2100","South Carolina",71191,45,52,46,"C",3354,43.4,55.1,9,"SC"
"2101","South Carolina",72613,44.5,51.1,12,"B",904,43.4,55.1,9,"SC"
"2102","South Carolina",72434,44,54,17,"C",2443,43.4,55.1,9,"SC"
"2103","South Carolina",70761,42,54,32,"B",903,43.4,55.1,9,"SC"
"2104","South Carolina",71023,45,53,48,"C",2988,43.4,55.1,9,"SC"
"2105","South Carolina",72673,43,55,14,"C",2266,43.4,55.1,9,"SC"
"2106","South Carolina",71692,44,53,40,"C",4109,43.4,55.1,9,"SC"
