"","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_degree","two_year_recid","compas_decile_score","id"
"2420",6,0,19,0,0,0,0,1,9,3691
"2421",2,0,41,0,0,8,1,1,2,3692
"2422",2,0,24,0,0,0,0,0,2,3693
"2423",2,0,21,0,1,1,1,0,9,3696
"2424",1,0,54,0,0,0,0,0,1,3697
"2425",1,0,49,0,0,0,1,0,1,3698
"2426",1,0,42,0,0,1,1,0,2,3699
"2427",2,0,21,0,0,1,1,1,4,3700
"2428",2,0,61,0,0,30,1,0,4,3701
"2429",1,0,46,0,0,5,1,1,8,3702
"2430",1,0,74,0,0,0,0,0,1,3703
"2431",3,1,38,0,0,0,1,0,1,3704
"2432",1,0,75,0,0,2,0,0,1,3705
"2433",2,1,39,0,0,1,1,0,1,3706
"2434",2,1,38,0,0,0,1,0,1,3709
"2435",2,0,19,1,0,1,1,1,7,3710
"2436",1,0,28,0,0,0,1,1,2,3711
"2437",2,0,53,0,0,2,1,0,1,3712
"2438",2,0,25,0,0,1,1,1,6,3713
"2439",1,0,53,0,0,1,0,0,1,3714
"2440",2,0,53,0,0,4,1,0,7,3716
"2441",2,0,23,0,1,2,1,0,9,3719
"2442",1,0,55,0,0,33,1,1,9,3720
"2443",1,1,64,0,0,1,1,0,1,3721
"2444",2,0,23,0,0,1,0,1,7,3722
"2445",3,0,38,0,0,1,0,0,1,3724
"2446",2,0,23,0,0,4,1,1,8,3725
"2447",3,1,41,0,0,0,1,0,1,3726
"2448",6,0,53,0,0,0,0,0,1,3728
"2449",2,0,34,0,0,0,1,0,1,3729
"2450",3,0,24,0,0,0,1,1,1,3730
"2451",2,0,26,0,0,1,0,0,1,3732
"2452",1,0,44,0,0,4,1,0,2,3736
"2453",1,1,27,0,0,0,1,0,2,3737
"2454",1,0,28,0,0,14,1,0,9,3738
"2455",1,0,55,0,0,1,0,0,1,3739
"2456",2,1,22,0,0,2,1,0,4,3740
"2457",2,0,36,0,0,15,1,0,5,3741
"2458",2,0,29,0,0,6,1,1,8,3742
"2459",2,0,23,0,0,1,1,0,4,3743
"2460",2,0,56,0,0,1,0,0,1,3744
"2461",1,0,27,0,0,2,1,1,6,3745
"2462",1,0,37,0,0,1,0,0,6,3747
"2463",2,0,32,0,0,1,1,1,8,3749
"2464",2,0,41,2,0,18,0,1,10,3751
"2465",2,0,22,0,0,1,1,1,6,3754
"2466",1,0,37,0,0,1,1,1,2,3757
"2467",2,0,45,0,0,3,0,0,2,3758
"2468",2,1,31,0,0,14,1,0,8,3759
"2469",2,0,42,0,0,7,1,1,5,3761
"2470",2,0,26,0,2,20,1,1,9,3763
"2471",1,0,33,0,0,0,1,1,9,3765
"2472",1,0,22,0,0,0,0,1,2,3766
"2473",1,0,32,0,0,2,1,1,5,3767
"2474",2,1,36,0,0,1,0,0,1,3768
"2475",1,0,54,0,0,0,0,0,1,3769
"2476",2,0,25,0,1,5,1,1,9,3771
"2477",1,0,24,0,0,3,1,1,5,3772
"2478",3,0,23,0,0,0,0,0,7,3773
"2479",1,0,61,0,0,0,0,0,1,3774
"2480",1,1,42,0,0,0,0,0,1,3776
"2481",1,0,28,0,0,1,0,1,2,3778
"2482",2,0,27,0,0,1,0,0,5,3779
"2483",1,0,24,0,0,2,0,0,3,3780
"2484",2,0,33,0,0,14,1,0,5,3781
"2485",2,0,32,0,0,16,1,1,10,3782
"2486",1,0,38,0,0,0,1,0,1,3783
"2487",1,0,21,0,1,1,0,0,3,3785
"2488",2,0,27,0,0,1,1,1,7,3787
"2489",1,0,39,0,0,0,1,0,4,3788
"2490",1,0,29,0,0,0,1,0,1,3789
"2491",1,0,29,0,0,1,1,0,3,3790
"2492",1,0,65,0,0,6,1,0,4,3792
"2493",1,0,36,0,0,1,1,1,4,3793
"2494",2,0,46,0,0,0,1,1,7,3794
"2495",2,0,44,1,0,7,1,0,6,3797
"2496",2,0,27,0,0,0,0,0,2,3799
"2497",2,0,27,0,0,8,1,1,7,3800
"2498",1,0,61,0,0,0,0,0,1,3801
"2499",2,0,47,0,0,0,0,1,1,3802
"2500",2,0,27,0,0,1,0,0,1,3804
"2501",1,0,28,0,0,0,1,1,2,3805
"2502",1,1,31,0,0,1,0,1,5,3807
"2503",1,0,26,0,0,9,0,1,4,3809
"2504",2,0,53,0,0,2,1,1,2,3811
"2505",2,0,26,0,0,1,1,1,5,3812
"2506",2,0,25,0,0,2,1,0,4,3814
"2507",6,0,23,0,0,5,0,1,10,3816
"2508",2,1,21,0,3,4,0,1,8,3817
"2509",2,0,23,0,0,1,0,0,4,3818
"2510",6,0,30,0,1,3,0,0,1,3820
"2511",2,1,45,0,0,2,1,0,3,3821
"2512",2,0,27,0,0,2,0,1,5,3824
"2513",2,0,57,0,0,6,0,1,9,3826
"2514",1,0,44,0,0,8,1,1,6,3828
"2515",2,1,26,0,0,0,0,0,2,3830
"2516",1,0,21,0,0,0,1,1,8,3831
"2517",2,0,63,0,0,1,1,0,6,3834
"2518",1,1,62,0,0,0,0,0,1,3835
"2519",1,0,48,0,0,0,1,0,3,3836
"2520",2,0,53,0,0,1,0,0,1,3838
"2521",2,0,62,0,0,3,0,1,3,3839
"2522",2,0,28,1,1,5,1,0,10,3840
"2523",1,0,56,0,0,1,1,0,2,3841
"2524",3,0,35,0,0,2,1,0,1,3842
"2525",3,1,56,0,0,2,0,1,1,3843
"2526",2,0,22,1,0,2,1,1,7,3847
"2527",2,0,26,0,0,5,1,1,8,3848
"2528",2,0,35,0,0,4,0,0,5,3853
"2529",2,0,22,0,0,1,1,1,3,3854
"2530",1,0,60,0,0,3,0,0,1,3855
"2531",2,1,37,1,0,7,1,0,3,3856
"2532",2,1,32,0,0,0,1,0,2,3857
"2533",2,1,33,0,0,3,1,1,6,3858
"2534",6,0,38,0,0,2,1,1,3,3859
"2535",1,0,53,0,0,0,0,0,1,3860
"2536",1,0,32,0,0,0,0,0,1,3862
"2537",1,0,26,0,0,0,0,0,2,3863
"2538",1,0,61,0,0,0,0,0,1,3864
"2539",2,0,21,0,0,0,0,0,10,3865
"2540",2,0,69,0,0,22,0,0,5,3867
"2541",2,0,26,0,0,0,0,0,4,3869
"2542",2,0,30,0,0,9,1,1,10,3870
"2543",1,0,21,0,0,1,1,0,4,3872
"2544",1,0,41,0,0,0,0,0,2,3879
"2545",2,0,45,0,0,0,1,1,6,3880
"2546",2,0,31,0,1,10,1,1,5,3881
"2547",1,0,22,0,0,0,1,0,3,3882
"2548",1,1,54,0,0,0,1,1,3,3884
"2549",1,0,50,0,0,2,0,1,1,3885
"2550",2,1,50,0,0,5,1,0,2,3888
"2551",6,0,37,2,0,11,1,0,3,3890
"2552",2,1,21,0,0,0,1,1,8,3891
"2553",3,0,23,0,0,6,0,1,7,3896
"2554",1,0,30,0,0,0,1,1,3,3897
"2555",1,0,53,0,0,2,1,0,1,3898
"2556",2,0,30,0,0,11,1,1,8,3899
"2557",1,0,26,0,0,5,0,0,4,3902
"2558",2,1,30,0,0,1,1,1,9,3903
"2559",2,1,59,0,0,0,0,0,2,3904
"2560",2,0,29,0,0,13,1,1,8,3906
"2561",3,0,67,0,0,0,1,0,1,3907
"2562",1,0,30,0,0,13,1,1,8,3909
"2563",2,0,25,0,0,5,0,1,5,3910
"2564",3,0,45,0,0,8,1,0,6,3911
"2565",1,0,35,0,0,4,0,0,2,3912
"2566",2,0,22,0,0,0,1,0,3,3917
"2567",2,0,41,0,0,8,1,1,1,3918
"2568",4,0,46,0,0,3,1,1,5,3919
"2569",6,0,27,0,0,0,0,0,5,3920
"2570",2,1,37,0,0,13,1,0,6,3924
"2571",2,0,22,0,0,0,1,1,3,3925
"2572",2,0,19,0,0,0,1,1,4,3929
"2573",1,0,45,0,0,2,0,0,2,3930
"2574",2,1,33,0,0,5,1,1,9,3933
"2575",2,0,52,0,0,7,1,0,5,3934
"2576",2,1,21,0,0,0,1,0,6,3935
"2577",2,0,43,0,0,6,0,1,10,3936
"2578",1,0,33,0,0,3,1,0,6,3938
"2579",2,0,26,1,0,3,1,1,10,3939
"2580",1,0,37,0,0,0,0,0,3,3941
"2581",2,0,38,0,0,1,1,1,1,3942
"2582",3,0,35,0,0,1,0,1,1,3944
"2583",2,0,27,0,0,1,1,1,2,3946
"2584",6,0,40,0,0,1,1,0,1,3947
"2585",2,0,21,1,0,1,1,0,5,3948
"2586",1,0,38,0,0,3,1,1,9,3950
"2587",1,0,37,0,0,0,0,0,4,3952
"2588",3,0,24,0,0,1,0,0,2,3957
"2589",1,0,44,0,0,0,1,0,1,3958
"2590",2,0,30,0,0,0,1,0,2,3960
"2591",3,0,40,0,0,0,1,0,1,3961
"2592",1,0,49,0,0,1,1,0,1,3963
"2593",1,0,67,0,0,0,0,0,1,3965
"2594",2,0,59,0,0,14,1,1,8,3966
"2595",2,0,21,1,0,1,1,1,10,3969
"2596",1,0,31,0,0,6,0,0,7,3972
"2597",1,1,50,0,0,2,1,1,1,3973
"2598",2,0,30,0,0,7,1,0,3,3974
"2599",1,0,28,0,0,1,0,0,2,3975
"2600",2,0,48,0,0,7,1,1,7,3976
"2601",1,0,55,0,0,0,0,0,1,3977
"2602",1,1,24,0,0,1,1,0,3,3978
"2603",1,0,42,0,0,0,0,0,3,3979
"2604",2,0,34,0,0,0,0,1,7,3980
"2605",2,0,43,0,0,4,0,1,5,3981
"2606",2,0,44,0,0,0,1,0,1,3982
"2607",1,0,25,0,0,0,0,0,7,3984
"2608",3,0,29,0,1,17,1,1,6,3985
"2609",1,0,25,0,0,2,1,1,5,3987
"2610",2,1,32,0,0,0,0,1,3,3988
"2611",3,0,96,0,0,2,1,1,2,3989
"2612",2,0,35,0,0,10,0,1,4,3990
"2613",3,0,29,0,0,0,0,0,2,3991
"2614",3,0,27,0,1,8,1,1,5,3992
"2615",3,0,41,0,0,2,1,0,2,3993
"2616",3,0,31,0,0,0,0,0,5,3994
"2617",2,0,24,0,0,1,1,1,3,3995
"2618",2,0,34,0,0,0,1,1,7,3997
"2619",2,0,48,0,0,2,1,1,1,3998
"2620",2,0,41,0,0,1,1,0,1,3999
"2621",2,0,26,0,0,12,0,1,9,4000
"2622",2,0,42,0,0,0,1,1,5,4001
"2623",2,0,29,0,0,0,0,0,5,4002
"2624",1,0,26,0,0,0,0,0,2,4003
"2625",2,1,27,0,0,1,1,0,3,4004
"2626",1,0,35,0,0,4,0,0,2,4005
"2627",1,0,54,0,0,1,1,0,1,4006
"2628",2,0,24,0,0,3,0,1,10,4007
"2629",2,0,20,0,0,0,1,0,6,4010
"2630",1,0,27,0,0,0,1,0,6,4011
"2631",2,0,21,0,0,1,1,0,7,4012
"2632",1,0,27,0,1,7,0,1,9,4013
"2633",2,0,34,1,0,11,1,1,8,4014
"2634",1,0,27,0,0,4,1,0,7,4016
"2635",2,0,54,0,0,0,0,0,1,4018
"2636",6,0,29,0,0,2,1,1,2,4020
"2637",2,0,39,0,0,1,1,0,1,4021
"2638",1,1,22,0,1,2,1,0,7,4022
"2639",1,1,33,0,0,0,0,0,1,4023
"2640",2,1,25,0,0,2,1,1,8,4024
"2641",3,1,40,0,0,7,1,1,2,4026
"2642",2,1,35,0,0,0,0,0,4,4028
"2643",3,0,28,0,0,0,0,1,2,4029
"2644",2,0,53,0,0,0,0,0,1,4031
"2645",1,0,28,0,0,2,0,0,4,4032
"2646",2,0,26,0,0,0,1,0,8,4033
"2647",2,0,30,0,0,1,1,0,3,4035
"2648",2,0,31,0,1,3,1,0,5,4036
"2649",1,0,24,0,0,3,0,1,8,4037
"2650",1,0,45,0,0,19,1,1,6,4038
"2651",3,0,33,0,0,1,0,0,4,4039
"2652",2,0,28,0,0,1,1,0,7,4041
"2653",1,1,45,0,0,1,1,1,3,4045
"2654",2,1,22,0,0,1,0,0,6,4047
"2655",1,0,33,0,0,3,1,1,8,4048
"2656",1,0,23,0,0,4,1,1,6,4049
"2657",2,0,36,0,0,6,1,0,5,4052
"2658",2,0,22,0,0,0,1,0,3,4054
"2659",1,0,45,0,0,1,0,0,1,4058
"2660",2,0,28,0,0,2,1,1,5,4059
"2661",2,0,37,0,0,3,0,0,2,4060
"2662",1,1,52,0,0,0,0,0,1,4061
"2663",1,0,26,0,0,0,1,0,2,4062
"2664",1,0,28,0,0,4,1,1,4,4063
"2665",1,1,33,0,0,2,1,0,4,4064
"2666",1,0,23,0,0,3,1,1,4,4065
"2667",1,0,31,0,0,3,0,1,4,4067
"2668",1,1,55,0,0,0,0,0,1,4068
"2669",1,0,24,0,0,3,1,1,4,4069
"2670",2,0,37,0,0,2,0,0,1,4070
"2671",2,0,41,0,0,0,1,0,1,4072
"2672",1,0,26,0,0,0,0,0,2,4073
"2673",2,0,41,0,0,13,1,0,5,4075
"2674",2,0,33,0,0,6,1,0,6,4076
"2675",3,0,47,0,0,0,0,1,1,4078
"2676",2,0,23,0,0,0,1,0,5,4080
"2677",1,0,27,0,0,1,1,0,3,4081
"2678",1,0,24,0,0,0,1,1,5,4082
"2679",6,0,23,0,0,2,0,0,8,4083
"2680",2,0,30,0,1,10,1,0,9,4084
"2681",1,0,55,0,0,1,1,0,3,4085
"2682",2,0,26,0,0,13,0,1,10,4086
"2683",2,1,41,0,1,6,0,0,6,4087
"2684",2,0,35,0,0,0,1,0,3,4088
"2685",2,0,26,0,0,4,1,1,4,4098
"2686",2,0,20,0,0,1,0,0,4,4099
"2687",1,0,24,0,0,3,0,1,8,4100
"2688",2,0,31,0,2,8,0,1,10,4101
"2689",2,0,22,0,1,2,1,0,9,4102
"2690",2,0,55,0,0,0,1,1,1,4104
"2691",1,0,33,0,0,7,1,1,9,4105
"2692",1,0,44,0,0,6,1,1,6,4106
"2693",2,0,41,0,0,25,1,1,9,4108
"2694",2,0,56,0,0,9,0,0,8,4111
"2695",2,0,21,0,0,1,1,0,3,4112
"2696",2,0,36,0,0,1,1,1,2,4116
"2697",1,1,48,0,0,1,0,0,1,4117
"2698",1,0,27,0,0,6,1,1,6,4118
"2699",1,0,56,0,0,7,1,1,6,4119
"2700",1,0,39,0,0,2,0,0,1,4120
"2701",3,0,31,0,0,0,1,0,2,4121
"2702",1,1,25,0,0,0,1,0,6,4122
"2703",1,0,51,0,0,1,1,0,1,4123
"2704",2,1,28,0,0,3,1,0,5,4125
"2705",2,0,30,0,0,0,1,1,2,4126
"2706",2,1,19,0,0,0,0,1,8,4127
"2707",2,0,20,0,0,0,0,1,4,4128
"2708",1,0,57,0,0,0,1,0,1,4130
"2709",2,0,51,0,0,8,0,1,6,4134
"2710",2,0,27,0,0,5,1,1,3,4135
"2711",2,0,26,0,0,0,1,0,5,4136
"2712",1,0,23,0,0,3,0,1,8,4137
"2713",2,0,35,0,1,14,0,1,8,4139
"2714",1,1,41,0,0,1,0,0,1,4140
"2715",2,0,37,0,0,5,1,0,6,4141
"2716",2,0,48,0,0,0,1,0,1,4143
"2717",2,0,21,0,0,0,1,0,9,4144
"2718",2,0,19,3,0,3,1,1,10,4145
"2719",2,0,21,0,0,1,1,1,5,4146
"2720",3,0,29,0,0,1,0,0,2,4152
"2721",2,0,52,0,0,1,0,0,1,4154
"2722",2,0,23,0,0,5,1,1,9,4155
"2723",2,0,22,0,0,0,1,1,4,4157
"2724",2,0,19,1,0,1,1,1,10,4158
"2725",1,0,41,0,0,1,1,1,2,4159
"2726",1,1,25,0,0,1,0,1,5,4160
"2727",2,0,54,0,0,0,0,1,1,4161
"2728",2,0,25,4,0,13,1,1,10,4162
"2729",1,1,30,0,0,0,0,1,4,4163
"2730",1,1,40,0,0,4,1,0,4,4164
"2731",2,0,22,0,0,0,1,0,7,4165
"2732",1,0,50,0,0,10,1,0,4,4168
"2733",1,0,35,0,0,2,0,0,3,4169
"2734",1,0,28,0,0,7,1,1,9,4170
"2735",2,0,21,0,0,0,1,0,7,4171
"2736",6,1,38,0,0,6,1,1,4,4172
"2737",1,0,27,0,0,0,1,0,3,4178
"2738",2,0,22,0,0,0,1,1,3,4179
"2739",3,1,38,0,0,20,1,1,9,4180
"2740",2,0,32,2,0,26,1,1,10,4181
"2741",1,0,32,0,0,0,1,0,5,4182
"2742",1,0,59,0,0,0,1,0,1,4183
"2743",1,0,30,0,0,19,1,1,10,4184
"2744",6,0,20,0,0,0,0,1,6,4185
"2745",1,0,59,0,0,0,1,0,1,4186
"2746",1,1,44,0,0,1,1,1,1,4187
"2747",2,0,26,0,1,9,0,1,10,4189
"2748",2,0,30,0,1,9,1,1,6,4190
"2749",1,1,35,0,0,2,1,0,4,4191
"2750",2,0,25,0,1,3,0,1,8,4192
"2751",3,0,44,0,0,0,0,0,1,4193
"2752",2,0,40,0,0,7,1,0,8,4194
"2753",2,1,31,0,0,0,0,1,6,4195
"2754",2,1,32,0,0,0,1,0,3,4196
"2755",2,0,37,0,0,22,1,1,9,4198
"2756",1,0,22,1,0,2,1,0,4,4199
"2757",2,0,38,0,0,8,0,1,6,4202
"2758",1,0,34,0,0,2,1,0,4,4203
"2759",2,0,30,0,1,7,1,0,3,4204
"2760",1,1,38,0,0,0,1,1,4,4205
"2761",2,0,36,0,0,10,1,1,10,4207
"2762",6,0,46,0,0,0,1,0,1,4211
"2763",5,0,22,0,0,0,0,1,4,4212
"2764",1,0,35,0,0,2,1,1,5,4217
"2765",2,0,35,0,0,0,1,0,1,4219
"2766",6,0,20,0,0,1,1,1,6,4220
"2767",2,1,30,0,0,9,1,1,9,4223
"2768",2,0,34,0,0,16,1,1,9,4225
"2769",1,0,31,0,0,3,1,1,4,4226
"2770",3,0,32,0,0,0,0,1,1,4227
"2771",1,0,31,0,1,4,1,1,8,4228
"2772",1,0,22,0,1,2,1,1,8,4229
"2773",3,0,31,0,0,0,1,0,10,4230
"2774",2,0,36,0,0,5,0,1,5,4232
"2775",2,0,39,0,0,2,0,0,1,4233
"2776",2,0,51,0,0,9,1,1,9,4235
"2777",2,0,35,0,0,7,1,1,2,4236
"2778",2,0,30,0,0,1,1,1,7,4238
"2779",3,0,35,0,0,0,1,0,3,4239
"2780",3,0,23,0,0,0,1,1,2,4240
"2781",1,0,43,0,0,3,0,1,1,4244
"2782",2,0,37,0,0,0,0,0,3,4245
"2783",2,0,25,0,0,3,0,0,6,4247
"2784",3,0,33,0,0,8,1,1,9,4248
"2785",2,1,27,0,0,0,1,0,3,4250
"2786",1,0,47,0,0,2,0,0,1,4252
"2787",2,0,46,0,0,12,0,0,6,4254
"2788",1,0,27,0,0,0,1,0,5,4255
"2789",2,0,34,0,0,0,1,1,9,4256
"2790",2,0,30,0,0,4,0,1,7,4257
"2791",1,0,25,0,0,0,0,0,2,4258
"2792",2,0,26,0,1,5,0,0,5,4260
"2793",2,0,25,0,0,1,1,1,4,4262
"2794",2,0,60,0,0,9,1,0,8,4265
"2795",6,0,49,0,0,0,0,1,1,4267
"2796",2,0,30,0,0,12,1,1,9,4269
"2797",2,0,21,0,0,0,1,0,4,4270
"2798",2,0,25,0,0,4,1,1,8,4274
"2799",1,0,53,0,0,1,1,0,3,4275
"2800",2,0,21,0,0,0,1,1,4,4276
"2801",3,0,29,0,0,1,0,0,9,4280
"2802",2,0,29,0,0,4,0,0,4,4281
"2803",3,0,21,0,0,0,0,0,3,4282
"2804",2,1,24,0,0,2,0,1,7,4283
"2805",6,0,53,0,0,4,0,1,1,4284
"2806",1,0,51,0,0,2,1,0,1,4288
"2807",2,0,29,0,0,1,0,0,1,4290
"2808",6,1,24,0,0,0,1,0,5,4292
"2809",6,0,24,0,1,2,1,1,10,4293
"2810",3,0,37,0,0,5,1,0,2,4296
"2811",1,0,20,0,0,0,1,1,9,4297
"2812",3,1,54,0,0,2,0,0,1,4298
"2813",1,1,51,0,0,14,1,0,9,4299
"2814",1,0,53,0,0,1,1,0,1,4300
"2815",2,0,31,0,0,2,1,0,3,4301
"2816",2,0,25,0,0,5,1,0,8,4303
"2817",3,0,38,0,0,0,0,0,1,4305
"2818",2,0,22,0,1,3,1,1,10,4306
"2819",2,0,21,0,0,1,1,0,8,4307
"2820",1,0,21,0,0,1,1,1,5,4310
"2821",2,0,27,2,0,6,0,1,8,4311
"2822",2,0,28,0,1,14,0,1,7,4314
"2823",2,0,49,0,0,6,0,1,4,4315
"2824",2,0,52,0,0,7,1,1,9,4316
"2825",2,0,25,0,0,1,0,0,6,4317
"2826",1,0,56,0,0,2,1,0,4,4319
"2827",2,0,34,0,0,22,1,0,9,4320
"2828",3,0,35,0,0,7,1,0,7,4322
"2829",2,0,23,0,0,1,0,1,3,4323
"2830",1,0,22,0,0,0,1,0,5,4324
"2831",2,0,23,0,0,0,1,1,8,4328
"2832",2,0,30,0,0,4,0,0,10,4329
"2833",2,0,42,0,0,1,0,1,6,4330
"2834",2,0,50,0,0,24,0,1,8,4331
"2835",1,0,54,0,0,12,1,1,7,4332
"2836",6,0,37,0,0,4,0,1,1,4333
"2837",2,0,37,0,0,0,1,0,9,4335
"2838",2,0,23,0,0,1,1,0,4,4336
"2839",1,0,41,0,0,0,1,0,1,4337
"2840",2,0,50,1,0,5,1,0,2,4338
"2841",3,0,41,0,0,19,1,1,10,4339
"2842",2,0,26,0,0,2,1,1,2,4340
"2843",6,0,40,0,0,8,1,1,7,4341
"2844",2,0,23,0,0,2,1,1,8,4342
"2845",1,0,55,0,0,1,1,1,2,4346
"2846",2,0,24,0,0,0,1,1,6,4348
"2847",1,0,33,0,1,5,0,1,1,4353
"2848",1,0,23,0,0,0,1,0,2,4356
"2849",2,0,37,0,0,1,0,1,7,4357
"2850",6,1,64,0,0,0,1,0,1,4358
"2851",1,0,51,0,0,0,0,0,1,4360
"2852",6,0,40,0,0,4,1,1,1,4362
"2853",1,0,43,0,0,1,1,0,5,4365
"2854",2,1,35,0,0,3,0,1,6,4367
"2855",3,0,22,0,0,1,1,1,4,4368
"2856",2,0,29,0,0,2,1,0,9,4370
"2857",1,0,57,0,0,0,0,0,1,4371
"2858",2,0,20,0,1,1,0,1,5,4372
"2859",1,0,37,0,0,1,0,1,5,4375
"2860",6,1,23,0,0,0,0,0,5,4376
"2861",2,0,23,0,0,3,1,1,8,4377
"2862",1,0,36,0,0,9,0,1,4,4378
"2863",1,0,55,0,0,1,0,0,1,4381
"2864",2,0,53,0,0,18,0,1,7,4383
"2865",2,0,21,0,0,1,1,1,9,4384
"2866",2,0,27,0,0,3,0,1,3,4385
"2867",2,0,28,0,1,6,1,1,9,4387
"2868",1,0,26,0,0,1,1,1,3,4388
"2869",1,0,25,0,0,1,1,0,6,4389
"2870",1,0,66,0,0,0,1,0,1,4390
"2871",2,0,28,0,0,3,0,0,2,4391
"2872",2,0,21,0,0,0,1,1,4,4393
"2873",2,0,24,0,0,0,0,0,5,4394
"2874",1,0,60,0,0,18,0,1,2,4396
"2875",2,0,37,0,0,2,1,1,4,4397
"2876",2,0,23,0,0,2,0,1,9,4398
"2877",1,0,73,0,0,0,0,0,1,4400
"2878",2,0,44,0,0,0,1,0,2,4401
"2879",3,0,42,0,0,0,0,0,1,4402
"2880",2,0,40,0,0,6,1,0,7,4403
"2881",2,1,28,0,0,0,1,1,10,4404
"2882",3,0,21,0,0,0,1,0,10,4406
"2883",1,0,56,0,0,0,0,1,1,4407
"2884",2,0,42,0,0,3,1,0,1,4408
"2885",1,0,32,1,0,11,1,1,10,4409
"2886",1,0,50,0,0,1,1,0,3,4411
"2887",1,0,34,0,0,0,0,0,2,4414
"2888",2,0,47,0,0,1,0,1,1,4415
"2889",1,0,58,0,0,3,1,0,2,4416
"2890",1,0,48,0,0,3,1,0,4,4418
"2891",1,1,20,0,0,0,1,0,3,4419
"2892",2,1,53,0,0,10,1,1,2,4421
"2893",2,0,29,0,0,0,1,0,9,4422
"2894",6,0,38,0,0,1,0,0,1,4425
"2895",1,1,43,0,0,0,0,0,2,4426
"2896",2,0,35,0,0,1,0,0,9,4428
"2897",3,0,25,0,0,2,0,1,3,4430
"2898",1,0,53,0,0,1,0,1,1,4431
"2899",1,0,22,0,0,0,0,0,7,4432
"2900",3,1,32,0,0,1,0,0,2,4433
"2901",1,0,26,0,0,9,0,1,7,4434
"2902",6,1,48,0,0,0,1,0,1,4435
"2903",2,0,23,0,0,4,1,1,10,4436
"2904",1,0,71,0,0,1,0,0,1,4437
"2905",1,1,61,0,0,0,0,0,1,4438
"2906",1,1,22,0,0,2,0,0,5,4439
"2907",2,0,29,0,0,1,0,1,2,4440
"2908",1,1,54,0,0,1,0,0,2,4441
"2909",1,0,24,0,2,6,1,0,9,4442
"2910",1,1,28,0,0,0,1,0,5,4443
"2911",1,1,25,0,0,2,1,0,10,4444
"2912",2,1,22,0,0,1,1,0,5,4445
"2913",2,0,24,0,0,2,1,1,3,4447
"2914",2,0,35,0,0,0,1,0,4,4448
"2915",2,0,21,0,0,0,1,0,3,4450
"2916",1,0,49,0,0,1,0,0,1,4451
"2917",2,0,26,0,0,6,1,1,9,4452
"2918",2,0,30,0,1,7,1,1,9,4453
"2919",3,0,32,0,0,1,0,1,1,4455
"2920",2,0,30,0,0,5,1,1,4,4457
"2921",2,0,21,0,0,1,1,0,4,4459
"2922",1,0,64,0,0,8,1,0,1,4461
"2923",2,1,26,0,0,1,1,0,3,4462
"2924",1,1,45,0,1,7,1,1,2,4463
"2925",2,0,37,0,0,3,0,0,2,4464
"2926",2,1,34,0,0,1,1,1,7,4466
"2927",3,0,60,0,0,4,1,0,1,4468
"2928",1,0,58,0,0,0,0,0,1,4469
"2929",1,0,27,0,0,0,1,0,1,4471
"2930",2,0,30,0,0,0,0,1,1,4473
"2931",2,0,25,0,0,0,0,0,2,4475
"2932",2,0,60,0,0,19,1,1,8,4476
"2933",2,0,56,0,0,24,1,0,8,4478
"2934",2,0,33,0,0,2,0,0,1,4479
"2935",1,0,25,0,1,9,1,1,9,4480
"2936",2,0,47,0,0,15,1,0,7,4481
"2937",2,0,32,0,0,6,1,1,7,4483
"2938",2,0,24,0,0,3,1,1,3,4485
"2939",1,0,23,0,1,2,1,1,8,4486
"2940",3,0,23,0,0,3,1,1,6,4488
"2941",2,0,25,0,0,1,1,1,4,4491
"2942",2,1,20,0,0,0,1,0,4,4492
"2943",2,0,32,0,0,9,1,0,9,4493
"2944",2,1,49,0,0,0,1,0,1,4494
"2945",2,0,22,0,0,1,1,0,3,4495
"2946",2,0,24,0,0,0,1,0,3,4496
"2947",1,0,26,0,0,10,1,1,7,4498
"2948",2,0,29,0,0,5,1,0,8,4500
"2949",2,1,20,1,0,1,1,1,10,4501
"2950",1,0,49,0,0,1,0,0,1,4502
"2951",2,0,29,0,0,1,0,1,2,4503
"2952",2,0,18,3,0,2,1,1,9,4504
"2953",1,0,22,0,0,0,1,0,6,4505
"2954",2,0,34,3,0,8,1,0,10,4506
"2955",2,1,26,0,0,3,1,0,5,4508
"2956",2,0,21,0,0,0,1,1,7,4509
"2957",1,0,54,0,0,2,0,0,1,4510
"2958",2,0,59,0,0,1,1,0,1,4511
"2959",2,0,22,0,0,0,1,1,8,4512
"2960",6,0,24,0,0,1,1,1,4,4513
"2961",2,0,64,0,0,20,1,0,7,4514
"2962",1,0,45,0,0,1,0,1,1,4516
"2963",2,1,22,0,0,0,1,0,4,4517
"2964",2,0,24,0,0,5,1,1,3,4518
"2965",2,1,30,0,0,3,1,1,6,4520
"2966",1,1,27,0,0,0,1,0,5,4521
"2967",1,0,20,0,0,0,1,0,4,4524
"2968",3,0,29,0,0,0,1,1,5,4525
"2969",1,0,28,0,0,5,1,1,5,4526
"2970",6,0,37,0,0,0,0,0,1,4527
"2971",6,0,25,0,0,2,1,0,2,4530
"2972",1,0,23,0,0,3,1,1,6,4533
"2973",2,1,32,0,0,0,0,0,2,4534
"2974",1,1,44,0,0,1,1,0,1,4536
"2975",2,0,41,0,0,8,1,0,4,4537
"2976",1,0,30,0,0,3,1,0,2,4541
